Header_line;16
location;Oslo Norway
year_of_construction;1975
floor_area;7287
number_of_users;660
building_category;Sch
dhw_heat_source;EB, GSHP
sh_heat_source;EB, GSHP
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8112

;Electricity use;Electricity import;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;C;W/m2;m/s;deg;%
;Electricity for electric boiler;Electricity imported ;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;ElBoil;ElImp;Tout;SolGlob;WindSpd;WindDir;RH
2021-01-30T12:00:00+0100;111600.0;166600.0;-12.118780517578102;197.1911111111111;0.88912094;211.33249;0.5768945
2021-01-30T13:00:00+0100;98800.0;157600.0;-10.834661865234352;179.09333333333333;1.7911997;242.34735;0.6175592
2021-01-30T14:00:00+0100;112800.0;172200.00000000003;-9.237951660156227;127.85777777777778;1.3487034;244.216;0.6385399
2021-01-30T15:00:00+0100;115800.0;168000.0;-9.376013183593727;55.07555555555555;0.99412555;228.36292;0.6236929
2021-01-30T16:00:00+0100;115800.0;169799.99999999997;-10.158239746093727;2.6844444444444444;0.9556384;193.1299;0.6633504
2021-01-30T17:00:00+0100;118000.0;174600.0;-11.059759521484352;0.0;0.8079701;161.1828;0.7109122
2021-01-30T18:00:00+0100;117200.0;172600.00000000003;-11.602728271484352;0.0;0.8720593;169.14188;0.6923114
2021-01-30T19:00:00+0100;119800.0;176600.00000000003;-11.593695068359352;0.0;0.8730587;177.8454;0.7227223
2021-01-30T20:00:00+0100;121400.0;178200.00000000003;-11.472509765624975;0.0;0.79767036;186.28796;0.80133605
2021-01-30T21:00:00+0100;115400.0;171800.0;-11.546820068359352;1.7041857893998172e-14;0.8252163;191.38794;0.7630518
2021-01-30T22:00:00+0100;116200.0;171600.0;-11.644323730468727;1.7037918144237176e-14;0.9098454;129.93523;0.76244247
2021-01-30T23:00:00+0100;114000.0;169400.0;-11.214788818359352;1.7037906579414003e-14;0.86094123;137.45132;0.76259506
2021-01-31T00:00:00+0100;123200.0;179600.00000000003;-11.412084960937475;1.7037914289296122e-14;0.9773915;173.48007;0.77184176
2021-01-31T01:00:00+0100;121600.0;178799.99999999997;-11.741522216796852;1.7037914289296122e-14;0.90981394;174.43199;0.79627097
2021-01-31T02:00:00+0100;116000.0;180000.0;-11.640570068359352;1.7022132160605786e-14;0.95347124;179.6648;0.85777926
2021-01-31T03:00:00+0100;122000.0;185400.0;-11.947576904296852;1.7033962974711947e-14;0.90806186;163.09082;0.8575356
2021-01-31T04:00:00+0100;129400.0;190400.0;-12.388800048828102;1.703002322495095e-14;1.1890563;110.030396;0.8059455
2021-01-31T05:00:00+0100;129200.0;187600.0;-12.326116943359352;1.7030011660127782e-14;1.0500088;117.97334;0.7766625
2021-01-31T06:00:00+0100;121200.0;186200.0;-11.869909667968727;-8.51579840594536e-14;0.9464053;136.95692;0.7508917
2021-01-31T07:00:00+0100;128400.0;192000.0;-12.437963867187475;0.0;1.0221295;135.0414;0.751319
2021-01-31T08:00:00+0100;123600.0;179600.0;-12.849127197265602;3.422222222222222;0.94508004;146.85516;0.75109005
2021-01-31T09:00:00+0100;119200.0;168200.00000000003;-12.671545410156227;60.06666666666667;0.8449533;150.14572;0.7569036
2021-01-31T10:00:00+0100;119000.0;168000.0;-12.319830322265602;134.02666666666667;1.2412455;138.7436;0.7180242
2021-01-31T11:00:00+0100;114000.0;161200.00000000003;-11.024847412109352;186.22222222222223;0.837422;134.71964;0.64974105
2021-01-31T12:00:00+0100;108400.0;156000.0;-9.615057373046852;205.0133333333333;0.70139456;210.94139;0.5958617
2021-01-31T13:00:00+0100;99600.0;148000.0;-8.643469238281227;187.05777777777777;1.0112379;237.76147;0.5884452
2021-01-31T14:00:00+0100;104200.0;152400.0;-7.166326904296852;134.82666666666665;0.9463855;233.70792;0.59122205
2021-01-31T15:00:00+0100;112000.0;158800.0;-7.599035644531227;60.42666666666667;0.98501605;233.32324;0.58087707
2021-01-31T16:00:00+0100;111000.0;162600.0;-7.789465332031227;3.715555555555556;0.5047825;173.49046;0.6758032
2021-01-31T17:00:00+0100;117600.0;172800.0;-9.029028320312475;-0.0177777777777777;0.6903879;158.67802;0.76676095
2021-01-31T18:00:00+0100;116400.0;172600.0;-9.602209472656227;0.0;0.64941716;131.79431;0.83751607
2021-01-31T19:00:00+0100;113600.0;169399.99999999997;-10.217108154296852;0.0;0.996983;130.05948;0.8692391
2021-01-31T20:00:00+0100;114200.0;170200.00000000003;-10.694586181640602;0.0;0.8953629;121.34514;0.8578098
2021-01-31T21:00:00+0100;126200.0;186400.0;-11.320349121093727;1.7037910434355063e-14;1.0838352;107.04651;0.8703979
2021-01-31T22:00:00+0100;119400.0;183200.0;-11.531378173828102;1.703002322495095e-14;2.0976677;96.67258;0.8322352
2021-01-31T23:00:00+0100;118400.0;190000.0;-11.790808105468727;1.7022116740841554e-14;1.8442873;97.86826;0.81451976
2021-02-01T00:00:00+0100;124400.0;197000.00000000003;-12.346990966796852;1.7037914289296122e-14;1.708286;100.127495;0.81424487
2021-02-01T01:00:00+0100;120600.0;185000.0;-12.081152343749975;1.702212445072367e-14;1.7699425;94.08152;0.80629504
2021-02-01T02:00:00+0100;128200.0;186200.0;-12.387884521484352;1.7037921999178232e-14;1.9071875;95.09598;0.8098352
2021-02-01T03:00:00+0100;121400.0;179600.0;-12.125494384765602;1.7026068055425726e-14;2.0325928;97.12235;0.81079626
2021-02-01T04:00:00+0100;123200.0;185200.0;-11.445593261718727;1.7022128305664733e-14;2.021587;95.41152;0.878988
2021-02-01T05:00:00+0100;128800.0;198200.0;-11.032812499999975;1.7030011660127782e-14;1.8955618;93.53911;0.85530627
2021-02-01T06:00:00+0100;198200.0;343200.0;-10.680487060546852;-8.514219422088114e-14;1.952941;93.51095;0.83643085
2021-02-01T07:00:00+0100;155600.0;358200.00000000006;-10.835974121093727;0.0;2.1033955;93.56385;0.8363088
2021-02-01T08:00:00+0100;146800.0;350000.0;-10.987341308593727;4.0;2.2277153;95.527306;0.8298085
2021-02-01T09:00:00+0100;146600.0;354600.0;-11.401617431640602;52.568888888888885;2.2701287;90.17529;0.8202259
2021-02-01T10:00:00+0100;147400.0;359000.0;-11.215399169921852;125.03111111111112;2.4345937;79.26754;0.8270464
2021-02-01T11:00:00+0100;147400.0;362400.0;-10.439794921874975;171.36;2.1588824;81.48942;0.7778827
2021-02-01T12:00:00+0100;150800.0;371600.0;-9.679724121093727;196.9777777777778;2.0059226;79.538086;0.7384232
2021-02-01T13:00:00+0100;141400.0;356600.0;-8.753637695312477;184.28444444444443;2.201907;76.391914;0.7093243
2021-02-01T14:00:00+0100;138600.0;344200.0;-8.269140624999977;134.64888888888888;2.188054;78.16598;0.69287586
2021-02-01T15:00:00+0100;139000.0;331400.0;-8.184027099609352;62.54222222222222;1.9698339;80.28602;0.6900991
2021-02-01T16:00:00+0100;133800.0;312600.0;-8.251196289062477;4.728888888888889;1.8688028;78.72883;0.7170916
2021-02-01T17:00:00+0100;123400.0;299400.0;-8.657659912109352;0.0;1.5874369;88.05871;0.75182056
2021-02-01T18:00:00+0100;75000.0;232400.0;-8.913122558593727;0.0;1.5714656;93.36014;0.7755941
2021-02-01T19:00:00+0100;45200.0;177800.0;-9.815985107421852;0.0;1.6614466;93.321945;0.79390454
2021-02-01T20:00:00+0100;32000.0;165400.0;-10.341497802734352;0.0;1.747741;92.671555;0.80550134
2021-02-01T21:00:00+0100;31400.0;159200.0;-10.909429931640602;1.7045805353641284e-14;1.7625164;93.7568;0.81194055
2021-02-01T22:00:00+0100;32200.000000000004;163000.0;-10.591070556640602;1.705370798280962e-14;1.9944116;87.92131;0.8305251
2021-02-01T23:00:00+0100;28200.0;159200.0;-10.104406738281227;1.7045801498700225e-14;2.190234;88.8437;0.83293605
2021-02-02T00:00:00+0100;24600.0;167200.0;-10.149114990234352;1.7053704127868565e-14;2.37516;87.116615;0.84900343
2021-02-02T01:00:00+0100;24600.0;165400.0;-10.119604492187475;1.7037914289296122e-14;2.443953;89.817894;0.856923
2021-02-02T02:00:00+0100;25200.0;166400.0;-9.947576904296852;1.7037921999178232e-14;2.422536;87.788414;0.85864747
2021-02-02T03:00:00+0100;19600.0;151000.0;-9.773962402343727;1.7037910434355063e-14;2.3762493;84.65847;0.8635752
2021-02-02T04:00:00+0100;25800.0;151000.0;-9.728735351562475;1.7037918144237176e-14;2.4930296;80.01851;0.85240567
2021-02-02T05:00:00+0100;27000.0;154400.0;-9.972784423828102;1.7045801498700225e-14;2.4174478;83.35602;0.844501
2021-02-02T06:00:00+0100;87600.0;262400.0;-9.952917480468727;-8.520535357517091e-14;2.623351;84.03088;0.8432814
2021-02-02T07:00:00+0100;143200.0;324200.0;-9.846655273437475;0.0;2.7183003;81.526;0.8342026
2021-02-02T08:00:00+0100;125600.0;317800.0;-9.643469238281227;5.528888888888889;2.5664654;84.35597;0.82848066
2021-02-02T09:00:00+0100;95200.0;287400.00000000006;-9.491918945312475;67.55555555555556;2.5895054;83.22113;0.82378095
2021-02-02T10:00:00+0100;81400.0;269600.0;-9.057135009765602;142.72;3.3118808;67.33704;0.7361642
2021-02-02T11:00:00+0100;101400.0;286000.0;-8.617956542968727;195.46666666666667;3.3597705;58.82746;0.67372525
2021-02-02T12:00:00+0100;109000.0;296600.0;-8.087255859374977;214.1511111111111;3.5768902;54.34507;0.628773
2021-02-02T13:00:00+0100;101000.0;288400.00000000006;-7.583654785156227;191.68;3.52591;50.941513;0.6029094
2021-02-02T14:00:00+0100;106800.0;290200.0;-7.071142578124977;133.12;3.5256371;48.588757;0.5977061
2021-02-02T15:00:00+0100;112400.0;296800.0;-6.912756347656227;56.21333333333333;3.381761;48.990124;0.6334422
2021-02-02T16:00:00+0100;111200.0;289000.0;-7.261511230468727;5.653333333333333;3.5414035;54.291466;0.7579696
2021-02-02T17:00:00+0100;93600.0;262000.0;-7.256140136718727;0.0;3.2485101;54.26339;0.7972605
2021-02-02T18:00:00+0100;37200.0;183200.0;-7.033728027343727;0.0;2.9579434;57.01571;0.812931
2021-02-02T19:00:00+0100;17400.0;147600.0;-6.713903808593727;0.0;2.8220818;62.094284;0.81451786
2021-02-02T20:00:00+0100;16200.0;150400.0;-6.705450439453102;0.0;3.059735;60.276264;0.81578434
2021-02-02T21:00:00+0100;12400.0;142600.00000000003;-6.500250244140602;1.7172124062220855e-14;3.1817284;58.955917;0.82667917
2021-02-02T22:00:00+0100;12600.0;138800.0;-6.406835937499977;1.7195816529961642e-14;3.840045;50.481308;0.8137404
2021-02-02T23:00:00+0100;12600.0;138399.99999999997;-6.582891845703102;1.7219489722997143e-14;3.8955655;52.680225;0.8241621
2021-02-03T00:00:00+0100;13400.0;133800.0;-6.693548583984352;1.7227392352165474e-14;4.1830335;50.923595;0.82753444
2021-02-03T01:00:00+0100;13400.0;137200.00000000003;-6.961096191406227;1.7243182190737923e-14;4.0028744;53.838413;0.83690345
2021-02-03T02:00:00+0100;14200.0;138200.0;-7.252111816406227;1.7258979739192485e-14;3.8411255;54.765877;0.84051967
2021-02-03T03:00:00+0100;15200.0;143000.0;-7.414587402343727;1.727870547258487e-14;3.789111;54.59602;0.84288466
2021-02-03T04:00:00+0100;15000.0;156000.0;-7.626226806640602;1.72826606421101e-14;3.7865524;53.047077;0.84041214
2021-02-03T05:00:00+0100;15000.0;161400.0;-7.907843017578102;1.7282649077286927e-14;3.3461652;56.68548;0.82899857
2021-02-03T06:00:00+0100;72800.0;266000.0;-8.557501220703102;-8.637380162953197e-14;3.1423585;56.808144;0.8284952
2021-02-03T07:00:00+0100;148000.0;342400.00000000006;-8.934271240234352;0.0;2.9409757;62.180218;0.83589584
2021-02-03T08:00:00+0100;150400.0;351600.0;-9.063482666015602;6.804444444444444;2.9423175;64.88979;0.84485275
2021-02-03T09:00:00+0100;151400.0;357600.0;-9.259558105468727;70.65777777777778;2.8222756;64.86549;0.84906423
2021-02-03T10:00:00+0100;212600.0;411200.0;-9.164526367187475;145.92888888888888;3.1189613;58.304665;0.78799796
2021-02-03T11:00:00+0100;206200.0;397600.0;-8.819403076171852;199.2888888888889;3.454197;54.051445;0.7333261
2021-02-03T12:00:00+0100;183200.0;370800.0;-7.838293457031227;219.8933333333333;3.4539616;51.860264;0.7074932
2021-02-03T13:00:00+0100;159800.0;341799.99999999994;-7.207067871093727;202.5955555555556;3.5688915;49.28347;0.68664986
2021-02-03T14:00:00+0100;162800.0;344000.0;-7.000341796874977;150.4;3.505387;48.72777;0.67218447
2021-02-03T15:00:00+0100;170400.0;352400.0;-7.493994140624977;74.31111111111112;3.4819584;50.149708;0.67036873
2021-02-03T16:00:00+0100;163800.0;342799.99999999994;-7.828253173828102;7.804444444444444;3.0245352;53.933983;0.6677286
2021-02-03T17:00:00+0100;167600.0;342200.0;-8.952124023437477;0.0;2.9391642;52.82748;0.70589113
2021-02-03T18:00:00+0100;160800.0;310400.0;-10.044012451171852;0.0;3.2872236;49.962803;0.7022749
2021-02-03T19:00:00+0100;143800.0;263000.0;-10.644354248046852;0.0;3.4782147;47.583237;0.726414
2021-02-03T20:00:00+0100;145000.0;262000.0;-10.985906982421852;0.0;3.4457488;46.802567;0.73325014
2021-02-03T21:00:00+0100;124800.0;231600.0;-11.237066650390602;1.7211598658651972e-14;3.516884;48.979576;0.7319529
2021-02-03T22:00:00+0100;119600.0;216200.0;-11.455450439453102;1.7211606368534088e-14;3.7429187;48.096455;0.757496
2021-02-03T23:00:00+0100;122000.0;218600.0;-11.682775878906227;1.720369988442469e-14;3.9034817;46.509163;0.7705116
2021-02-04T00:00:00+0100;121600.0;219400.0;-11.844183349609352;1.721160251359303e-14;3.5403492;45.599056;0.76993155
2021-02-04T01:00:00+0100;121000.0;222000.0;-12.196447753906227;1.721160251359303e-14;3.0386028;50.355427;0.7771033
2021-02-04T02:00:00+0100;123600.0;224000.0;-12.232672119140602;1.71958203849027e-14;2.9449089;55.223072;0.7801857
2021-02-04T03:00:00+0100;129400.0;228400.00000000003;-12.348913574218727;1.720370373936575e-14;3.1408396;53.238506;0.7737007
2021-02-04T04:00:00+0100;130600.0;226400.0;-12.025488281249975;1.7219501287820312e-14;3.4243639;54.234493;0.81096244
2021-02-04T05:00:00+0100;139200.0;240400.0;-11.556494140624975;1.7211594803710915e-14;3.5048578;52.756393;0.7969245
2021-02-04T06:00:00+0100;237200.0;389600.0;-11.243963623046852;-8.604221501951059e-14;3.5431583;52.973827;0.7889598
2021-02-04T07:00:00+0100;229000.0;411400.0;-11.064398193359352;0.0;3.3541284;54.760685;0.7841686
2021-02-04T08:00:00+0100;208200.0;401200.0000000001;-10.916357421874975;8.524444444444445;3.1183681;59.264484;0.7914164
2021-02-04T09:00:00+0100;193600.0;393200.0;-11.024908447265602;77.00888888888889;2.6424377;61.91741;0.7979014
2021-02-04T10:00:00+0100;193000.0;396200.0;-10.899633789062475;154.3111111111111;3.1624765;52.453793;0.7358744
2021-02-04T11:00:00+0100;186200.0;382800.0;-10.562933349609352;208.28444444444443;3.0277412;48.569748;0.6839642
2021-02-04T12:00:00+0100;177800.0;371000.0;-9.384039306640602;228.44444444444449;3.0045128;46.826664;0.63754714
2021-02-04T13:00:00+0100;175000.0;359600.0;-8.581457519531227;210.88;2.73477;49.11641;0.60681605
2021-02-04T14:00:00+0100;176000.0;363800.0;-8.454046630859352;158.11555555555557;2.5952482;52.189198;0.5974777
2021-02-04T15:00:00+0100;168800.0;358800.0;-8.629980468749977;80.21333333333334;2.4222338;54.742393;0.61304164
2021-02-04T16:00:00+0100;175200.0;355600.0;-8.849645996093727;9.706666666666669;1.9829658;62.899326;0.650334
2021-02-04T17:00:00+0100;164800.0;337799.99999999994;-10.194830322265602;0.0;1.315707;81.93702;0.7016642
2021-02-04T18:00:00+0100;170000.0;314600.0;-11.397192382812475;0.0;1.0707681;94.04205;0.7477147
2021-02-04T19:00:00+0100;122000.0;236200.0;-11.798742675781227;0.0;1.3730286;75.52338;0.6995271
2021-02-04T20:00:00+0100;102200.0;210800.0;-12.189764404296852;0.0;1.5930988;75.00143;0.6752502
2021-02-04T21:00:00+0100;112800.0;214200.0;-12.574255371093727;1.7144491844719075e-14;1.7271111;83.81676;0.6807586
2021-02-04T22:00:00+0100;123600.0;225600.0;-12.566870117187475;1.7140552094958082e-14;1.7350802;87.28788;0.6468539
2021-02-04T23:00:00+0100;120200.0;217400.0;-12.535040283203102;1.7148435449421128e-14;1.7234675;87.83545;0.653339
2021-02-05T00:00:00+0100;121400.0;222800.0;-12.405249023437475;1.7116863482158352e-14;1.8359318;84.9785;0.6646919
2021-02-05T01:00:00+0100;117600.0;222800.0;-12.476873779296852;1.7148443159303244e-14;1.9638796;80.99727;0.70141965
2021-02-05T02:00:00+0100;119400.0;226200.0;-12.017065429687475;1.7116871192040465e-14;2.08887;73.1179;0.7652929
2021-02-05T03:00:00+0100;115800.0;215800.0;-12.239935302734352;1.7144491844719075e-14;2.1770945;68.77643;0.7972603
2021-02-05T04:00:00+0100;133600.0;233000.0;-12.081762695312475;1.71484470142443e-14;2.0926433;71.99443;0.8108261
2021-02-05T05:00:00+0100;136400.0;238600.0;-12.077154541015602;1.7140540530134907e-14;2.2608612;75.36583;0.8062788
2021-02-05T06:00:00+0100;237800.0;395600.0;-11.908392333984352;-8.572641824806167e-14;2.5726142;69.6345;0.80844593
2021-02-05T07:00:00+0100;225800.0;406800.0;-11.246038818359352;0.0;2.6962476;67.830696;0.8137408
2021-02-05T08:00:00+0100;203400.0;397400.0;-11.519445800781227;10.097777777777775;2.9027176;65.203835;0.8223623
2021-02-05T09:00:00+0100;197800.0;396800.00000000006;-11.911535644531227;80.90666666666667;3.079041;64.65345;0.8309986
2021-02-05T10:00:00+0100;189000.0;383400.0;-11.069921874999975;159.1822222222222;2.971498;62.775215;0.7806291
2021-02-05T11:00:00+0100;177200.0;359200.0;-9.745672607421852;211.92888888888888;2.8773382;61.566982;0.7259417
2021-02-05T12:00:00+0100;157400.0;343800.0;-8.550207519531227;231.00444444444443;2.9050488;59.15585;0.6856737
2021-02-05T13:00:00+0100;154800.0;347200.00000000006;-7.442327880859352;214.22222222222223;3.126219;56.62987;0.6659286
2021-02-05T14:00:00+0100;157000.0;354600.0;-6.383734130859352;160.78222222222223;3.002186;52.925663;0.6511581
2021-02-05T15:00:00+0100;159800.0;346600.0;-6.784185791015602;82.41777777777777;2.68369;52.507286;0.6581613
2021-02-05T16:00:00+0100;153800.0;325200.00000000006;-6.922583007812477;11.164444444444444;2.3506768;49.19129;0.6621593
2021-02-05T17:00:00+0100;150600.0;297200.0;-7.888616943359352;-0.0177777777777777;2.1576874;55.899185;0.7104534
2021-02-05T18:00:00+0100;152200.0;269200.0;-8.734747314453102;0.0;1.9016436;70.48728;0.75517666
2021-02-05T19:00:00+0100;116000.0;208400.0;-9.133764648437475;0.0;1.9048771;85.84738;0.8039589
2021-02-05T20:00:00+0100;98400.0;189200.0;-9.312536621093727;0.0;2.0918362;88.47876;0.82989925
2021-02-05T21:00:00+0100;110800.0;202800.0;-9.366125488281227;1.7128702006146633e-14;2.322425;83.497444;0.833653
2021-02-05T22:00:00+0100;115400.0;208400.00000000003;-9.313421630859352;1.7132657175671855e-14;2.3316212;84.93004;0.8111762
2021-02-05T23:00:00+0100;112800.0;210800.0;-9.703955078124975;1.7124750691562458e-14;2.4206321;78.19749;0.8388558
2021-02-06T00:00:00+0100;121200.0;220400.0;-9.736364746093727;1.7132653320730798e-14;2.6650147;65.3956;0.8564342
2021-02-06T01:00:00+0100;108200.0;207000.0;-8.895819091796852;1.7132653320730798e-14;2.9010265;57.947323;0.84424245
2021-02-06T02:00:00+0100;107400.0;209600.0;-8.394628906249977;1.7132661030612914e-14;2.8382235;56.056606;0.8284496
2021-02-06T03:00:00+0100;108200.0;213600.0;-8.660375976562477;1.7140544385075963e-14;2.6848338;60.24793;0.84103847
2021-02-06T04:00:00+0100;114800.0;220800.0;-9.123144531249975;1.71484470142443e-14;3.114628;57.774204;0.82469666
2021-02-06T05:00:00+0100;125800.0;231400.0;-9.746038818359352;1.7140540530134907e-14;2.8750074;61.953434;0.8360189
2021-02-06T06:00:00+0100;115800.0;217000.0;-9.816442871093727;-8.572641824806167e-14;2.6454475;67.59495;0.85172033
2021-02-06T07:00:00+0100;116000.0;216400.0;-10.365759277343727;0.0;2.589164;73.398346;0.8623862
2021-02-06T08:00:00+0100;115800.0;206800.0;-10.614447021484352;12.062222222222225;2.6039217;72.38849;0.8776449
2021-02-06T09:00:00+0100;114400.0;197400.0;-10.662451171874975;86.2311111111111;2.56862;71.05707;0.876668
2021-02-06T10:00:00+0100;122200.0;204400.0;-10.255560302734352;165.44;2.2839751;75.29705;0.8084448
2021-02-06T11:00:00+0100;110400.0;191800.0;-9.163000488281227;220.5511111111111;2.3160737;68.864586;0.7450903
2021-02-06T12:00:00+0100;103200.0;182800.0;-7.784124755859352;240.60444444444445;2.1112185;69.75053;0.69322574
2021-02-06T13:00:00+0100;97600.0;173800.0;-6.562719726562477;222.36444444444444;1.9377306;68.99322;0.661686
2021-02-06T14:00:00+0100;96000.0;174000.0;-5.905432128906227;168.39111111111112;1.7677782;69.8998;0.64677775
2021-02-06T15:00:00+0100;103800.0;181400.0;-6.118994140624977;88.64;1.575189;76.62875;0.65021086
2021-02-06T16:00:00+0100;128800.0;211400.00000000003;-6.493292236328102;13.475555555555555;1.2420949;89.81474;0.6845436
2021-02-06T17:00:00+0100;117000.0;212800.0;-7.890417480468727;-0.0177777777777777;0.99135286;104.02783;0.75520724
2021-02-06T18:00:00+0100;116000.0;216800.0;-9.268560791015602;0.0;1.0951179;101.27854;0.8125193
2021-02-06T19:00:00+0100;117200.0;216400.0;-9.918951416015602;0.0;1.4207841;101.53757;0.80617154
2021-02-06T20:00:00+0100;115400.0;207200.0;-9.988928222656227;0.0;1.9163787;94.380775;0.7271159
2021-02-06T21:00:00+0100;127200.0;217800.0;-10.008764648437475;1.7116859627217293e-14;2.3234966;87.668465;0.68755007
2021-02-06T22:00:00+0100;114800.0;205600.0;-9.194799804687475;1.7108972417813184e-14;2.181439;84.29177;0.62328005
2021-02-06T23:00:00+0100;117000.0;207200.0;-8.933630371093727;1.7108960852990012e-14;2.280851;78.81034;0.6471907
2021-02-07T00:00:00+0100;113600.0;204800.0;-9.368749999999975;1.7116863482158352e-14;2.781123;66.54517;0.68274367
2021-02-07T01:00:00+0100;112800.0;209600.0;-9.566198730468727;1.7116863482158352e-14;3.2873416;58.30133;0.7129867
2021-02-07T02:00:00+0100;130600.0;231800.0;-9.572088623046852;1.7085291514895573e-14;3.325505;57.314022;0.748845
2021-02-07T03:00:00+0100;118200.0;218000.0;-9.642431640624975;1.7101069788644847e-14;3.1070983;60.510647;0.7797747
2021-02-07T04:00:00+0100;107400.0;199600.0;-8.931646728515602;1.7101077498526963e-14;3.1412692;51.991146;0.7646072
2021-02-07T05:00:00+0100;115400.0;203600.0;-8.653601074218727;1.7108960852990012e-14;2.9951968;55.343025;0.77968276
2021-02-07T06:00:00+0100;120200.0;210400.0;-8.035559082031227;-8.552115034661988e-14;2.8504164;57.734512;0.7890363
2021-02-07T07:00:00+0100;121000.0;216600.0;-7.944677734374977;0.0;2.8279173;61.138268;0.79504853
2021-02-07T08:00:00+0100;118800.0;209600.0;-8.555120849609352;13.573333333333334;2.9784262;62.250633;0.80650795
2021-02-07T09:00:00+0100;107200.0;193800.0;-8.862219238281227;90.08;3.1901948;57.7774;0.8110397
2021-02-07T10:00:00+0100;117400.0;198800.0;-8.564062499999977;170.59555555555556;3.9381464;51.726036;0.7084846
2021-02-07T11:00:00+0100;105600.0;191600.0;-8.044165039062477;225.81333333333333;4.043475;54.70273;0.6648599
2021-02-07T12:00:00+0100;99200.0;185400.0;-6.949499511718727;245.97333333333333;3.9941382;53.585705;0.64117855
2021-02-07T13:00:00+0100;95400.0;182200.0;-6.572210693359352;228.4088888888889;3.794095;50.413033;0.622517
2021-02-07T14:00:00+0100;95800.0;178200.0;-6.310308837890602;174.50666666666666;3.7438788;46.54914;0.60855484
2021-02-07T15:00:00+0100;105000.0;185200.0;-6.329626464843727;93.65333333333334;3.4324012;44.886505;0.6055792
2021-02-07T16:00:00+0100;110200.0;192600.0;-6.829046630859352;15.715555555555556;3.216227;44.193783;0.6315193
2021-02-07T17:00:00+0100;114800.0;205400.0;-8.239050292968727;0.0;2.7682202;48.138084;0.6656984
2021-02-07T18:00:00+0100;109400.0;200600.0;-9.111181640624975;0.0;2.6092777;57.184193;0.6821321
2021-02-07T19:00:00+0100;110000.0;202400.0;-9.819891357421852;0.0;2.3724196;67.65416;0.7095064
2021-02-07T20:00:00+0100;121200.0;212600.0;-10.190161132812475;0.0;2.3867638;69.502426;0.7140081
2021-02-07T21:00:00+0100;120600.0;225600.0;-10.663061523437475;1.70181731361395e-14;2.4087143;70.05271;0.6988715
2021-02-07T22:00:00+0100;121800.0;228600.0;-11.038824462890602;1.7022128305664733e-14;2.4125738;76.662834;0.68967026
2021-02-07T23:00:00+0100;108600.0;213000.0;-11.471136474609352;1.7014221821555333e-14;2.2949386;87.17901;0.7048222
2021-02-08T00:00:00+0100;103000.0;195400.0;-11.177008056640602;1.7006334612151224e-14;2.3454936;84.11947;0.7097358
2021-02-08T01:00:00+0100;114600.0;204600.0;-10.821936035156227;1.7006334612151224e-14;2.5131776;80.6077;0.7157631
2021-02-08T02:00:00+0100;130000.0;218400.0;-10.023809814453102;1.7022132160605786e-14;2.5692866;79.04649;0.7079815
2021-02-08T03:00:00+0100;117600.0;206400.0;-9.276220703124975;1.7010278216853277e-14;2.6329958;78.409645;0.7048687
2021-02-08T04:00:00+0100;114600.0;204600.0;-9.305609130859352;1.6998443547806062e-14;2.437757;83.26499;0.7007184
2021-02-08T05:00:00+0100;119600.0;213200.0;-9.105596923828102;1.7006326902269108e-14;2.616847;77.55102;0.7307477
2021-02-08T06:00:00+0100;227400.0;382200.0000000001;-8.769750976562477;-8.503166535087402e-14;2.7350142;68.95152;0.731236
2021-02-08T07:00:00+0100;213400.0;403600.0;-8.470983886718727;0.0;2.7767816;70.26905;0.72810805
2021-02-08T08:00:00+0100;176600.0;376600.0;-8.096350097656227;14.666666666666666;2.7064035;73.8761;0.7436415
2021-02-08T09:00:00+0100;152200.0;362400.0;-7.556799316406227;88.20444444444445;2.662584;70.531975;0.7503097
2021-02-08T10:00:00+0100;150800.0;345200.0;-7.282843017578102;168.64;2.8840394;59.517532;0.68556637
2021-02-08T11:00:00+0100;144200.0;333799.99999999994;-6.599493408203102;224.3022222222222;3.4590116;47.86438;0.6399733
2021-02-08T12:00:00+0100;137600.0;323400.0;-5.847052001953102;249.4577777777777;3.690819;46.705353;0.6213423
2021-02-08T13:00:00+0100;130800.0;291799.99999999994;-5.205297851562477;230.4;4.150038;43.494404;0.6239363
2021-02-08T14:00:00+0100;130000.0;281200.0;-4.901770019531227;177.10222222222222;4.1168585;42.20316;0.63129115
2021-02-08T15:00:00+0100;120200.0;259600.00000000003;-4.341772460937477;96.99555555555555;3.627635;41.78834;0.6440935
2021-02-08T16:00:00+0100;123800.0;257200.0;-4.787176513671852;17.511111111111113;3.5176513;36.621143;0.65982455
2021-02-08T17:00:00+0100;121800.0;245800.0;-5.667028808593727;0.0177777777777777;3.1086128;36.761253;0.7106977
2021-02-08T18:00:00+0100;127000.0;219200.0;-6.409063720703102;0.0;3.1465807;39.25573;0.75725245
2021-02-08T19:00:00+0100;136600.0;196000.0;-6.531286621093727;0.0;3.1109757;42.245846;0.80537885
2021-02-08T20:00:00+0100;124800.0;182200.0;-6.547796630859352;0.0;3.0003119;45.87771;0.84430414
